livingAreaSqFt,numOfBathrooms,lotSizeSqFt,numOfBedrooms,numOfStories,numOfPhotos,hasSpa,hasView,numOfPatioAndPorchFeatures,numOfParkingFeatures,latest_saleyear,numOfSecurityFeatures,latestPrice
1662.0,2.0,5062.0,3,1,31,False,False,0,2,2018,0,175000.00
3983.0,4.0,11325.6,4,2,26,False,False,0,1,2018,0,1150000.00
2413.0,3.0,6577.0,3,2,28,False,True,1,1,2020,1,300000.00
1799.0,2.0,5662.0,3,1,27,False,False,0,1,2018,0,350000.00
2761.0,3.0,7710.0,3,2,23,False,False,0,1,2018,0,389900.00
4043.0,4.0,28314.0,4,2,1,True,True,3,2,2020,0,1150000.00
2972.0,4.0,9931.0,4,2,39,False,True,2,2,2020,2,575000.00
2580.0,2.0,9452.0,4,1,67,False,False,1,3,2020,2,510000.00
1496.0,2.0,6272.0,3,1,29,False,False,0,1,2019,0,255000.00
2112.0,3.0,12196.8,4,2,1,False,False,0,1,2018,0,289500.00
1499.0,2.0,28314.0,3,1,39,False,False,1,2,2020,0,420000.00
2519.0,3.0,9365.0,3,2,40,False,False,0,2,2019,0,650000.00
2360.0,3.0,5662.0,3,2,72,False,False,2,2,2020,0,350000.00
4263.0,4.0,12196.8,4,2,34,False,True,2,2,2019,2,474500.00
4043.0,4.0,28314.0,5,2,34,True,True,0,2,2018,0,1150000.00
3895.0,4.0,28314.0,4,1,40,True,False,3,2,2020,2,1150000.00
1221.0,2.0,5227.0,3,1,30,False,False,0,1,2018,0,205000.00
1420.0,2.0,8189.0,3,1,13,False,False,0,1,2019,0,215000.00
2904.0,4.0,16988.4,4,1,33,False,False,0,2,2018,0,623000.00
1406.0,2.0,28314.0,3,1,10,False,True,0,2,2018,0,420000.00
4237.0,4.0,28314.0,4,2,38,False,True,2,2,2020,1,1150000.00
3165.0,3.0,13068.0,5,2,34,False,False,1,2,2020,0,242200.00
2045.0,2.0,7492.0,3,1,1,False,True,0,2,2018,0,395000.00
1359.0,2.0,4573.0,2,1,27,False,False,0,2,2019,0,325000.00
1780.0,3.0,14810.4,3,1,22,False,False,0,1,2019,0,485000.00
2432.0,3.0,12196.8,4,2,27,False,False,0,1,2019,0,309900.00
3328.0,4.0,12196.8,5,2,1,True,False,0,2,2019,0,479900.00
3451.0,3.0,15681.6,4,2,1,False,False,1,1,2019,0,710000.00
3020.0,4.0,15681.6,5,2,38,False,False,0,3,2018,0,1150000.00
2812.0,3.0,16552.8,3,1,30,False,False,0,1,2018,0,774000.00
3294.0,3.0,14374.8,4,1,28,False,False,0,1,2019,0,899000.00
3764.0,4.0,28314.0,3,2,46,False,True,0,1,2020,0,1150000.00
1511.0,3.0,5662.0,3,2,1,False,False,0,2,2018,0,269990.00
1884.0,3.0,5662.0,3,2,72,False,True,1,3,2020,1,384900.00
1359.0,2.0,12196.8,3,1,36,False,False,3,2,2020,0,265000.00
2526.0,3.0,16552.8,3,1,38,False,False,1,2,2020,0,619900.00
3274.0,4.0,7666.0,4,2,28,False,False,0,2,2018,0,410000.00
1754.0,2.0,6534.0,3,1,72,False,False,1,2,2020,2,320000.00
2944.0,3.0,15681.6,3,1,52,False,False,0,2,2018,0,1150000.00
3029.0,4.0,14810.4,4,1,1,True,True,0,2,2018,0,595000.00
1236.0,2.0,5880.0,4,1,54,False,False,1,0,2020,0,209000.00
3346.0,4.0,8441.0,5,2,4,False,False,0,2,2018,0,445000.00
4043.0,4.0,28314.0,5,2,38,False,True,0,1,2018,0,1150000.00
2728.0,3.0,10544.0,4,2,1,False,True,0,1,2019,0,609995.00
2491.0,3.0,6229.0,5,2,38,False,False,0,1,2018,0,240000.00
2495.0,2.0,6625.0,4,1,40,False,False,1,2,2020,1,475000.00
4043.0,4.0,28314.0,5,2,32,False,False,0,3,2019,0,1150000.00
3358.0,4.0,7753.0,4,2,31,False,False,1,1,2019,2,574900.00
4043.0,4.0,28314.0,5,1,72,True,True,0,3,2018,0,1150000.00
1985.0,2.5,6011.0,3,2,1,False,False,0,2,2020,0,212500.00
1761.0,2.0,6272.0,4,1,34,False,False,0,2,2018,0,240000.00
1326.0,2.0,6882.0,3,1,22,False,False,0,1,2018,0,175000.00
3700.0,4.0,16117.2,5,2,1,False,False,0,1,2019,0,1150000.00
2846.0,3.0,13939.2,4,2,25,False,False,1,1,2020,1,379950.00
3884.0,4.0,16988.4,5,2,38,False,False,0,2,2019,0,549900.00
3076.0,3.0,13939.2,4,1,30,False,False,0,2,2018,0,775000.00
2068.0,2.0,14374.8,3,2,28,False,False,0,1,2018,0,399000.00
2708.0,3.0,8712.0,4,2,1,False,True,0,3,2019,0,379000.00
1895.0,3.0,6446.0,4,1,35,False,False,0,2,2020,0,221000.00
2898.0,3.0,14374.8,3,2,1,False,True,0,1,2019,0,650000.00
4043.0,4.0,28314.0,4,2,40,True,True,0,2,2018,0,681900.00
1916.0,2.0,6141.0,3,1,26,True,False,2,2,2020,2,390000.00
2193.0,3.0,8529.0,4,2,24,False,False,0,2,2019,0,311250.00
2538.0,2.0,9278.0,3,1,28,False,False,0,2,2020,0,475000.00
1952.0,3.0,6098.0,4,2,1,False,False,1,2,2019,0,219900.00
4043.0,4.0,28314.0,5,2,25,True,True,0,2,2018,0,1150000.00
1723.0,2.0,13503.6,3,1,35,False,False,0,3,2018,0,175000.00
4043.0,4.0,16117.2,5,2,29,False,True,0,1,2021,0,959000.00
2635.0,4.0,10062.0,5,2,40,False,True,2,2,2020,1,489000.00
3574.0,4.0,10628.0,4,2,39,False,False,3,2,2020,2,765000.00
2110.0,3.0,28314.0,3,2,1,False,True,0,1,2019,0,325000.00
2622.0,3.0,13068.0,4,2,31,False,False,0,2,2018,0,419900.00
1580.0,2.0,5401.0,3,1,31,False,False,2,2,2020,2,289900.00
1405.0,2.0,5662.0,3,1,49,False,False,0,2,2020,1,52500.00
4043.0,4.0,28314.0,5,2,1,False,True,1,3,2019,2,1150000.00
1096.0,2.0,5096.0,2,1,1,False,False,0,1,2018,0,258000.00
2837.0,3.0,6490.0,4,2,1,False,True,0,3,2020,0,412900.00
3379.0,4.0,28314.0,4,2,15,False,False,0,2,2020,1,550000.00
4043.0,4.0,28314.0,4,2,38,True,False,2,2,2019,0,1150000.00
4150.0,4.0,8886.0,5,2,35,True,False,0,2,2018,0,725000.00
2826.0,3.0,13939.2,4,1,39,False,False,3,2,2020,0,768000.00
4043.0,4.0,13939.2,5,2,40,False,True,2,3,2019,2,865000.00
1863.0,2.0,7405.0,4,1,3,False,False,0,2,2020,0,263990.00
2489.0,3.0,10006.0,4,1,57,False,False,0,1,2018,0,550000.00
2030.0,3.0,6534.0,3,2,1,False,False,2,2,2019,2,339900.00
2942.0,4.0,7840.0,4,2,40,False,False,3,2,2020,0,439900.00
3724.0,4.0,28314.0,5,2,40,False,True,1,2,2019,0,1150000.00
4043.0,4.0,28314.0,5,2,38,False,True,0,2,2018,0,1150000.00
2874.0,3.0,11325.6,4,2,15,False,True,0,2,2020,1,390000.00
1531.0,3.0,6534.0,4,1,33,False,False,1,3,2020,1,299000.00
2792.0,3.0,7492.0,3,2,72,False,True,1,3,2020,1,470000.00
2502.0,3.0,8398.0,3,1,4,False,False,2,1,2019,1,412206.00
1747.0,2.0,5489.0,3,1,33,True,False,2,1,2019,0,424900.00
4043.0,4.0,11325.6,3,2,63,False,False,0,2,2020,0,1150000.00
4043.0,4.0,28314.0,5,2,39,False,False,0,2,2018,0,1150000.00
1695.0,2.0,5314.0,3,1,20,False,False,0,1,2020,1,299990.00
2484.0,3.0,11761.2,4,2,28,False,False,0,1,2018,0,384900.00
1650.0,2.0,5749.0,3,1,28,False,False,0,1,2018,0,239900.00
1178.0,2.0,5314.0,3,1,31,False,False,0,1,2019,0,189900.00
4043.0,4.0,28314.0,5,3,40,True,True,2,2,2020,0,1150000.00
1985.0,3.0,8537.0,3,2,22,False,True,3,3,2020,0,375000.00
3058.0,3.0,10105.0,4,1,40,False,True,1,2,2020,0,649900.00
4043.0,4.0,28314.0,3,1,23,False,False,0,1,2018,0,1150000.00
3205.0,3.0,28314.0,4,2,36,False,False,2,2,2020,1,849000.00
3522.0,4.0,9757.0,5,1,39,False,False,2,3,2020,2,559900.00
2470.0,3.0,4835.0,3,2,11,False,False,0,1,2018,0,428900.00
1426.0,2.0,4181.0,3,1,21,False,False,0,1,2018,0,194973.00
3078.0,3.0,11325.6,4,2,40,True,False,3,2,2020,2,915000.00
1976.0,2.0,6011.0,3,1,28,False,False,2,2,2020,2,375000.00
4417.0,4.0,28314.0,4,1,64,True,False,3,1,2019,1,1150000.00
1947.0,2.0,5662.0,3,1,1,False,False,0,1,2019,1,365000.00
3335.0,4.0,9452.0,4,2,40,False,False,0,1,2018,0,590000.00
3649.0,4.0,28314.0,4,2,27,False,False,0,2,2018,0,699000.00
2112.0,3.0,12196.8,4,2,25,False,False,0,1,2019,0,300000.00
2537.0,3.0,14810.4,4,1,26,False,True,0,1,2020,1,399500.00
1815.0,3.0,8189.0,3,2,27,False,True,0,3,2018,0,289000.00
1347.0,2.0,6229.0,3,1,59,False,False,2,2,2020,1,257900.00
1726.0,3.0,6534.0,3,2,31,False,False,0,1,2019,0,205000.00
2848.0,4.0,10628.0,3,2,56,False,True,2,2,2020,0,465900.00
1692.0,2.0,5248.0,3,1,1,False,False,0,1,2019,1,214900.00
3852.0,4.0,28314.0,4,1,36,True,True,0,2,2019,0,1150000.00
3750.0,3.0,28314.0,4,1,40,False,False,1,2,2019,0,149900.00
4172.0,4.0,9452.0,5,2,38,False,False,0,1,2018,0,649500.00
1116.0,2.0,6621.0,4,1,27,False,False,1,0,2019,0,250000.00
1476.0,3.0,5445.0,3,2,28,False,False,0,2,2018,0,195000.00
2220.0,2.0,10628.0,3,1,72,False,True,2,2,2020,0,550000.00
3652.0,4.0,28314.0,4,2,26,False,True,0,1,2018,0,1150000.00
2949.0,3.0,12632.4,4,1,32,False,False,1,1,2019,0,425000.00
4326.0,4.0,12632.4,5,2,1,False,False,0,2,2018,0,810000.00
1844.0,3.0,6272.0,3,2,24,False,False,2,2,2020,1,349900.00
3371.0,4.0,28314.0,4,1,40,False,False,1,3,2020,1,719900.00
2126.0,3.0,7971.0,3,2,62,False,False,1,3,2020,1,209495.00
1652.0,2.0,6141.0,3,1,28,False,False,0,1,2018,0,249990.00
1569.0,3.0,4675.0,3,2,21,False,True,1,2,2020,1,214900.00
3883.0,4.0,12196.8,5,2,72,True,False,2,2,2020,1,1150000.00
4043.0,4.0,28314.0,4,2,48,True,True,0,2,2019,0,1150000.00
2746.0,3.0,10018.0,4,1,32,False,False,0,2,2018,0,475000.00
3033.0,3.0,10367.0,4,2,39,False,False,0,1,2018,0,612000.00
4200.0,4.0,28314.0,4,1,1,True,True,1,3,2020,2,1150000.00
2015.0,3.0,7753.0,3,2,25,False,False,0,2,2019,0,340000.00
1891.0,3.0,6995.0,3,2,51,False,False,3,2,2020,2,328000.00
1953.0,3.0,8363.0,3,1,35,True,False,2,2,2020,1,525000.00
2255.0,2.0,11325.6,3,1,25,False,True,3,3,2020,1,485000.00
2825.0,3.0,6272.0,4,2,35,False,False,0,2,2019,0,452000.00
4043.0,4.0,28314.0,4,2,27,False,True,2,1,2019,0,1150000.00
2570.0,3.0,5985.0,4,2,3,False,False,0,1,2019,0,429900.00
1626.0,2.0,6098.0,3,1,1,False,False,0,2,2018,0,199000.00
2852.0,4.0,28314.0,4,1,35,False,True,0,2,2020,1,539000.00
2502.0,3.0,9016.0,4,2,29,False,False,0,1,2018,0,249087.00
1442.0,2.0,5706.0,3,1,26,False,False,0,2,2018,0,225000.00
1898.0,3.0,5662.0,3,2,23,False,False,1,1,2019,0,156485.00
3675.0,4.0,28314.0,5,2,38,False,False,0,1,2019,0,612000.00
4016.0,4.0,28314.0,4,2,7,False,False,0,2,2019,0,1150000.00
2878.0,3.0,28314.0,4,1,19,False,False,0,1,2020,0,730000.00
3181.0,4.0,15681.6,4,1,1,False,True,2,1,2020,2,519900.00
2868.0,4.0,11761.2,4,2,29,False,False,0,3,2019,0,409000.00
3071.0,4.0,11761.2,4,1,40,False,False,1,2,2020,0,329000.00
1891.0,2.0,8319.0,3,1,32,True,False,0,2,2020,1,298500.00
1535.0,2.0,12196.8,3,1,28,False,False,2,2,2020,1,278000.00
3427.0,4.0,14810.4,3,1,26,True,True,0,1,2018,0,1150000.00
1686.0,2.0,28314.0,4,1,32,False,True,0,3,2018,0,585900.00
2289.0,3.0,6534.0,4,2,30,False,False,0,1,2019,0,355000.00
2500.0,3.0,8363.0,3,2,63,False,True,3,2,2020,0,1150000.00
2269.0,3.0,12196.8,4,1,33,False,False,0,1,2018,0,337000.00
2698.0,3.0,10890.0,4,1,20,False,False,1,2,2019,2,519900.00
4043.0,4.0,28314.0,4,2,1,False,False,0,1,2018,0,1150000.00
2739.0,3.0,11761.2,4,2,35,False,False,2,2,2020,1,390000.00
2192.0,3.0,5662.0,3,2,30,False,False,0,2,2020,1,325000.00
4043.0,4.0,28314.0,5,2,1,False,False,0,1,2018,0,1150000.00
1865.0,2.0,9883.0,4,1,22,False,False,0,2,2019,0,310990.00
3994.0,4.0,14374.8,4,2,57,True,True,0,2,2019,0,1150000.00
4183.0,4.0,12632.4,5,2,72,False,True,1,3,2020,1,1150000.00
1986.0,3.0,4660.0,5,2,31,False,False,0,1,2018,0,200000.00
2471.0,2.0,8842.0,3,1,31,False,False,0,2,2019,0,364900.00
2526.0,4.0,5793.0,3,2,34,False,True,0,2,2018,0,410000.00
1772.0,3.0,4399.0,3,2,1,False,True,1,1,2019,1,305000.00
2294.0,3.0,7293.0,3,3,43,False,True,0,2,2018,0,449000.00
3533.0,4.0,11325.6,4,2,30,False,False,0,1,2019,0,1150000.00
1837.0,2.0,7927.0,3,1,23,False,False,0,2,2018,0,315000.00
1378.0,2.0,4660.0,3,1,25,False,False,0,2,2018,0,127926.00
3149.0,4.0,13068.0,5,2,36,False,False,3,2,2020,1,755000.00
3818.0,4.0,11325.6,4,2,72,False,True,1,2,2020,1,589000.00
3854.0,4.0,16552.8,4,2,1,False,False,3,2,2019,0,495000.00
2573.0,3.0,5662.0,4,2,1,False,True,2,2,2019,0,289900.00
2457.0,3.0,8929.0,4,1,32,False,True,0,2,2018,0,385990.00
2844.0,3.0,10497.0,3,1,72,False,True,2,2,2020,0,750000.00
3051.0,4.0,7448.0,4,1,72,False,False,2,2,2020,2,514900.00
2538.0,3.0,12196.8,3,1,27,False,False,2,1,2019,2,600000.00
1467.0,3.0,6316.0,3,2,35,False,False,0,2,2018,0,180000.00
3092.0,4.0,13068.0,4,2,25,False,False,0,2,2018,0,847000.00
2958.0,3.0,8929.0,5,2,38,False,True,3,1,2020,2,525000.00
1339.0,2.0,5749.0,3,1,32,False,False,0,2,2018,0,288500.00
1539.0,2.0,5445.0,4,1,22,False,False,0,2,2020,0,204400.00
3062.0,4.0,28314.0,4,1,28,False,False,0,2,2018,0,595000.00
2611.0,3.0,10759.0,5,1,19,False,False,1,1,2019,1,695000.00
4129.0,4.0,13939.2,5,2,72,False,False,1,2,2020,2,1150000.00
3385.0,4.0,13503.6,4,2,33,False,False,0,1,2019,0,1150000.00
3277.0,4.0,28314.0,4,1,72,False,True,2,2,2020,2,1150000.00
2257.0,3.0,8407.0,3,2,34,True,False,3,2,2020,0,315000.00
1710.0,2.0,5662.0,4,1,36,False,True,1,2,2019,2,240000.00
2234.0,2.0,28314.0,3,1,32,False,True,1,3,2020,0,415000.00
1854.0,3.0,6446.0,3,2,31,False,False,1,1,2019,1,219500.00
1789.0,3.0,5662.0,3,2,23,False,False,2,2,2020,2,350000.00
1890.0,2.0,7797.0,3,1,36,False,False,0,3,2019,0,219900.00
2654.0,3.0,5227.0,4,2,24,False,True,1,3,2020,0,420000.00
1952.0,2.0,10890.0,4,2,1,False,False,0,2,2018,0,449000.00
4318.0,4.0,13939.2,4,2,39,False,True,0,2,2018,0,749900.00
4043.0,4.0,28314.0,4,2,51,False,False,1,2,2020,1,1150000.00
4455.0,4.0,14810.4,5,2,30,False,False,0,2,2018,0,624900.00
1710.0,2.0,8407.0,3,1,26,False,False,0,1,2020,2,244000.00
1680.0,2.0,28314.0,3,1,25,False,False,0,1,2018,0,250000.00
1493.0,2.0,5532.0,3,1,30,False,False,0,1,2019,0,185500.00
3468.0,3.0,16988.4,4,2,72,False,True,1,2,2020,2,569000.00
3323.0,4.0,6098.0,4,2,1,False,False,1,1,2019,2,665000.00
2236.0,3.0,10193.0,4,2,72,False,False,0,3,2020,0,375000.00
2913.0,2.0,12632.4,4,2,20,False,True,0,3,2019,0,460000.00
4043.0,4.0,28314.0,4,2,72,False,True,3,2,2020,1,1150000.00
1203.0,2.0,5937.0,3,1,36,False,False,2,2,2020,1,214900.00
1862.0,2.0,8407.0,3,1,38,False,False,1,2,2020,0,395000.00
3200.0,3.0,9452.0,4,2,72,False,False,2,2,2020,0,600000.00
4385.0,4.0,28314.0,5,2,34,False,True,1,3,2020,2,1150000.00
3151.0,3.0,16988.4,4,1,49,False,True,2,2,2020,2,679000.00
1467.0,3.0,6359.0,3,2,1,False,False,0,2,2020,1,200000.00
1694.0,2.0,7274.0,3,1,37,False,False,1,2,2019,1,295000.00
3870.0,4.0,28314.0,4,2,62,False,True,3,2,2020,2,1150000.00
1704.0,2.0,5967.0,3,1,26,False,False,0,1,2018,0,225000.00
1815.0,3.0,6229.0,4,2,35,False,False,0,1,2018,0,200000.00
2081.0,2.0,28314.0,4,1,29,False,True,1,0,2020,0,490000.00
3451.0,3.0,28314.0,4,2,47,False,False,0,3,2019,0,594900.00
3128.0,3.0,28314.0,3,1,1,False,False,0,2,2019,0,596900.00
2350.0,3.0,15246.0,3,1,54,False,False,0,2,2020,0,130000.00
2035.0,3.0,6490.0,3,2,37,False,False,1,2,2020,1,122000.00
1199.0,2.0,7230.0,3,1,12,False,False,2,2,2020,0,247000.00
1927.0,3.0,4268.0,3,2,27,False,False,0,2,2018,0,425000.00
928.0,2.0,5880.0,3,1,10,False,False,0,1,2020,0,169000.00
2876.0,3.0,28314.0,4,1,1,False,False,2,2,2019,1,725000.00
2550.0,3.0,17424.0,3,1,29,False,False,0,1,2018,0,599999.00
4124.0,4.0,12196.8,5,2,39,False,True,2,1,2019,0,685000.00
1821.0,2.0,6621.0,3,1,20,False,False,0,1,2018,0,279000.00
1748.0,3.0,6359.0,3,2,25,False,False,0,1,2018,0,179900.00
3711.0,4.0,28314.0,4,2,36,True,True,3,2,2020,2,1150000.00
1442.0,2.0,5880.0,3,1,11,False,True,2,2,2020,0,230000.00
3193.0,3.0,28314.0,4,2,36,True,True,1,2,2020,0,855000.00
1341.0,2.0,4356.0,3,1,25,False,False,0,1,2018,0,179900.00
4095.0,4.0,12632.4,5,2,38,False,False,0,1,2018,0,1150000.00
4200.0,4.0,10149.0,5,2,49,True,True,2,2,2020,1,714900.00
2076.0,3.0,28314.0,3,2,34,False,False,0,0,2018,0,599750.00
1616.0,2.0,4791.0,2,1,1,False,False,0,1,2019,0,515000.00
1904.0,2.0,4282.0,3,2,49,False,True,0,2,2020,0,459500.00
1432.0,3.0,6194.0,3,2,66,False,False,0,1,2019,0,192000.00
1491.0,2.0,6534.0,3,1,25,False,False,0,1,2019,0,195000.00
1398.0,2.0,8015.0,3,1,22,True,False,1,3,2020,2,339500.00
4043.0,4.0,28314.0,5,2,40,False,False,0,3,2018,0,1150000.00
4043.0,4.0,28314.0,5,2,39,False,False,3,2,2020,1,1150000.00
1737.0,2.0,5227.0,3,1,28,False,False,1,2,2020,2,238000.00
4323.0,4.0,28314.0,4,2,36,False,True,0,2,2019,0,1150000.00
3809.0,4.0,28314.0,5,1,65,False,True,0,3,2020,0,774999.00
2160.0,2.0,28314.0,3,1,38,False,True,0,2,2019,0,649000.00
1586.0,2.0,5052.0,4,1,9,False,False,0,1,2019,0,79000.00
2742.0,3.0,10890.0,4,2,1,False,False,1,1,2019,0,599900.00
4043.0,4.0,28314.0,5,2,6,True,True,0,2,2018,0,1150000.00
1977.0,2.0,6359.0,3,1,1,False,False,1,2,2019,1,439000.00
1522.0,2.0,4791.0,4,1,1,False,False,0,1,2019,0,209798.00
4043.0,4.0,14810.4,5,2,39,False,False,0,1,2019,0,1150000.00
3004.0,4.0,12196.8,3,3,27,False,False,0,2,2018,0,750000.00
1110.0,2.0,7884.0,3,1,19,False,True,0,3,2019,0,290000.00
1423.0,2.0,6011.0,3,1,26,False,False,1,2,2019,1,150000.00
1869.0,3.0,4268.0,3,2,25,False,True,3,1,2019,1,475000.00
4148.0,3.0,11325.6,5,2,18,False,True,0,2,2018,0,610000.00
2287.0,3.0,28314.0,3,2,31,False,False,0,1,2019,0,475000.00
4043.0,4.0,28314.0,4,2,23,False,False,3,2,2019,1,1150000.00
2968.0,4.0,9888.0,5,2,37,False,False,1,1,2019,2,539000.00
1201.0,2.0,9321.0,3,1,28,False,False,1,2,2020,0,200000.00
4043.0,4.0,13068.0,5,3,40,False,False,0,2,2018,0,549900.00
1867.0,3.0,12196.8,3,2,27,False,False,2,2,2020,1,409000.00
3029.0,3.0,11761.2,4,1,72,False,False,1,2,2020,0,755000.00
2433.0,3.0,7152.0,4,1,2,False,False,0,1,2019,0,429900.00
2047.0,2.0,9888.0,3,1,15,False,False,0,1,2018,0,414995.00
1905.0,2.0,13068.0,3,1,34,False,False,0,2,2018,0,329000.00
4393.0,4.0,28314.0,4,2,40,False,True,0,2,2019,2,965000.00
2074.0,3.0,4660.0,5,2,59,False,True,0,1,2018,0,119900.00
1940.0,2.0,10890.0,4,1,50,False,True,0,1,2019,0,1150000.00
4416.0,4.0,13939.2,5,2,40,False,False,0,2,2018,0,725000.00
1355.0,2.0,6054.0,3,1,18,False,False,1,2,2020,0,199800.00
4043.0,4.0,28314.0,4,2,50,False,True,2,2,2019,2,1150000.00
3809.0,4.0,28314.0,4,1,72,False,False,1,2,2020,2,680000.00
1903.0,3.0,7230.0,5,2,24,False,False,1,0,2019,1,329500.00
2075.0,3.0,7405.0,4,2,1,False,True,0,3,2018,0,299900.00
3756.0,4.0,8537.0,4,2,8,True,True,0,2,2020,0,439900.00
4313.0,4.0,14374.8,5,2,51,True,True,3,2,2020,2,945000.00
1652.0,2.0,5749.0,3,1,27,False,False,2,2,2020,2,238000.00
2705.0,4.0,6316.0,4,2,30,False,False,1,3,2019,0,349990.00
2893.0,3.0,17424.0,4,2,40,False,False,0,1,2018,0,725000.00
1162.0,2.0,6621.0,3,1,13,False,False,1,2,2020,1,205000.00
1628.0,2.0,12196.8,3,1,20,False,False,1,2,2020,0,230000.00
2973.0,3.0,10890.0,4,1,72,False,True,1,2,2020,2,490000.00
3105.0,3.0,12196.8,5,2,39,False,True,1,2,2020,1,465000.00
3563.0,4.0,11325.6,4,2,59,False,True,2,3,2020,2,675900.00
3019.0,4.0,28314.0,3,2,28,False,True,1,1,2019,1,1150000.00
2922.0,3.0,28314.0,3,2,30,False,False,0,2,2018,0,715000.00
4043.0,4.0,28314.0,5,2,10,False,True,3,3,2020,2,1150000.00
2801.0,3.0,6098.0,4,2,1,False,True,0,2,2020,0,575000.00
2322.0,3.0,5357.0,4,2,29,False,False,0,1,2018,0,210000.00
3468.0,4.0,8457.0,5,2,29,False,True,0,3,2018,0,435000.00
3405.0,4.0,11761.2,4,2,72,False,True,1,2,2020,0,589000.00
1272.0,2.0,4660.0,3,1,35,False,False,0,2,2018,0,180000.00
1158.0,2.0,6185.0,3,2,36,False,False,1,0,2020,1,213000.00
2774.0,2.0,9844.0,3,2,31,False,True,0,2,2018,0,549500.00
2883.0,3.0,9670.0,4,2,39,False,True,0,2,2019,0,480000.00
3560.0,3.0,9147.0,5,2,34,False,False,0,2,2018,0,820000.00
1856.0,3.0,4965.0,3,2,28,False,False,0,1,2018,0,189400.00
1704.0,2.0,8755.0,3,1,36,False,True,0,2,2019,0,245000.00
1937.0,3.0,5837.0,3,2,29,False,True,0,3,2018,0,332900.00
2365.0,3.0,8407.0,4,2,72,False,False,2,2,2020,1,415000.00
4043.0,4.0,28314.0,5,2,1,False,False,0,3,2019,0,1150000.00
3933.0,4.0,28314.0,4,2,72,True,True,2,2,2020,1,1150000.00
1831.0,2.0,9931.0,3,1,37,False,False,1,2,2020,2,500000.00
4043.0,4.0,28314.0,5,1,39,False,True,3,2,2020,1,1150000.00
2691.0,3.0,6272.0,4,2,49,False,False,0,1,2019,0,269000.00
1274.0,2.0,8276.0,3,2,36,False,False,0,2,2018,0,295000.00
1844.0,2.0,7405.0,3,1,28,False,False,0,2,2018,0,295000.00
3021.0,3.0,10497.0,3,1,38,False,True,0,1,2020,0,529444.00
1499.0,2.0,5314.0,3,1,40,False,False,2,2,2020,0,202000.00
952.0,1.0,28314.0,2,1,2,False,False,0,2,2019,0,200000.00
2515.0,3.0,6272.0,4,2,22,False,False,0,2,2020,0,325000.00
2640.0,3.0,11761.2,4,2,72,False,True,0,2,2020,0,1150000.00
2000.0,2.0,10105.0,4,1,53,False,False,0,2,2020,0,399900.00
2835.0,4.0,28314.0,4,2,28,False,False,3,1,2020,2,570000.00
1466.0,3.0,6969.0,3,2,21,False,False,0,3,2019,0,199900.00
1790.0,3.0,6368.0,2,2,27,False,False,0,1,2019,0,365000.00
1450.0,3.0,4617.0,3,2,22,False,False,0,1,2019,0,228500.00
3400.0,4.0,9583.0,4,1,34,False,False,0,2,2019,0,568900.00
1436.0,2.0,5662.0,3,1,1,False,False,0,2,2019,0,199900.00
2736.0,3.0,8398.0,4,2,39,False,False,2,2,2020,1,399990.00
4079.0,4.0,12196.8,5,2,40,False,False,0,1,2018,0,819900.00
2873.0,3.0,4965.0,5,2,20,False,False,0,3,2018,0,280000.00
4043.0,4.0,28314.0,4,2,72,False,True,1,2,2020,2,1150000.00
2835.0,4.0,13068.0,4,1,56,False,False,2,2,2019,1,399900.00
3549.0,4.0,9408.0,5,2,39,False,True,0,1,2019,0,799999.00
3186.0,4.0,14374.8,4,2,39,False,False,0,1,2018,0,645000.00
1508.0,2.0,4617.0,3,1,25,False,False,0,1,2018,0,214900.00
1591.0,2.0,10497.0,3,1,1,False,False,0,2,2019,0,236900.00
2758.0,4.0,10367.0,4,2,32,False,True,1,1,2019,1,575000.00
3150.0,3.0,10497.0,5,2,38,False,True,2,2,2020,2,499995.00
4043.0,1.0,28314.0,5,2,1,False,False,0,1,2018,0,385000.00
4087.0,4.0,28314.0,4,2,40,True,True,0,2,2018,0,769000.00
1617.0,2.0,5445.0,3,1,14,False,False,0,1,2019,0,248500.00
1995.0,3.0,6098.0,3,2,1,False,False,0,2,2019,0,334400.00
4043.0,4.0,28314.0,5,1,72,False,False,2,3,2020,1,1150000.00
1586.0,2.0,5401.0,4,1,14,False,False,0,1,2018,0,174900.00
2796.0,2.0,14810.4,4,1,37,False,False,0,1,2018,0,699000.00
1378.0,2.0,7405.0,3,1,1,False,False,1,0,2020,1,279900.00
3540.0,4.0,28314.0,4,1,35,False,True,3,2,2020,2,1150000.00
1100.0,2.0,6185.0,3,1,38,False,False,0,0,2019,0,199900.00
3602.0,4.0,16552.8,4,2,35,False,False,0,1,2018,0,1150000.00
3690.0,4.0,13068.0,5,2,40,False,True,2,3,2020,2,625000.00
4405.0,4.0,13503.6,5,2,1,False,False,0,2,2020,1,899000.00
1489.0,2.0,4399.0,3,1,46,False,False,0,1,2018,0,250000.00
1964.0,3.0,10062.0,3,1,39,False,False,2,2,2020,2,395000.00
1220.0,2.0,6490.0,3,1,14,False,False,1,2,2020,2,164900.00
4000.0,4.0,28314.0,5,2,29,False,True,1,2,2019,0,1150000.00
2088.0,3.0,8276.0,4,2,39,False,False,0,1,2019,0,270000.00
3972.0,4.0,12632.4,4,2,39,False,False,0,1,2019,0,949997.00
